            JDUT ,            Calendar Date (UT ),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460329.519959168, A.D. 2024-Jan-20 00:28:44.4721, -2.161986359525624E+05, -6.670401036299944E+04, -7.214633988582915E+03,  5.406898712535524E-01,  4.826911829226218E-01,  5.053534559154838E-02,  7.550886682419876E-01,  2.263698878602120E+05, -6.602399539129817E-01,
2460329.524559932, A.D. 2024-Jan-20 00:35:21.9781, -2.159836108515804E+05, -6.651252638202671E+04, -7.194561846439581E+03,  5.411813401805149E-01,  4.807375571311263E-01,  5.045507739144547E-02,  7.542134106309736E-01,  2.261074922296228E+05, -6.599709285723954E-01,
2460329.529160696, A.D. 2024-Jan-20 00:41:59.4841, -2.157683901027420E+05, -6.632181675681916E+04, -7.174521566031952E+03,  5.416742440907121E-01,  4.787950980848881E-01,  5.037503738069091E-02,  7.533385048857874E-01,  2.258452020857552E+05, -6.597091980830559E-01,
2460329.533761459, A.D. 2024-Jan-20 00:48:36.9901, -2.155529731403642E+05, -6.613187706520685E+04, -7.154513056663571E+03,  5.421685591525176E-01,  4.768637219510699E-01,  5.029522550683604E-02,  7.524639413854273E-01,  2.255830145443051E+05, -6.594546848022417E-01,
2460329.538362223, A.D. 2024-Jan-20 00:55:14.4961, -2.153373594081376E+05, -6.594270291811939E+04, -7.134536227662393E+03,  5.426642618542211E-01,  4.749433458146264E-01,  5.021564170474696E-02,  7.515897106110708E-01,  2.253209267516016E+05, -6.592073120111455E-01,
2460329.542962987, A.D. 2024-Jan-20 01:01:52.0021, -2.151215483591458E+05, -6.575428995938619E+04, -7.114590988382231E+03,  5.431613290036618E-01,  4.730338876748946E-01,  5.013628589643312E-02,  7.507158031454834E-01,  2.250589358844286E+05, -6.589670039089554E-01,
2460329.547563751, A.D. 2024-Jan-20 01:08:29.5081, -2.149055394555739E+05, -6.556663386519141E+04, -7.094677248211839E+03,  5.436597377174270E-01,  4.711352664211025E-01,  5.005715799196037E-02,  7.498422096711002E-01,  2.247970391494505E+05, -6.587336855905781E-01,
2460329.552164515, A.D. 2024-Jan-20 01:15:07.0141, -2.146893321686420E+05, -6.537973034378488E+04, -7.074794916578030E+03,  5.441594654176974E-01,  4.692474018233770E-01,  4.997825788957250E-02,  7.489689209690871E-01,  2.245352337829303E+05, -6.585072830364934E-01,
2460329.556765279, A.D. 2024-Jan-20 01:21:44.5201, -2.144729259784856E+05, -6.519357513513468E+04, -7.054943902950348E+03,  5.446604898272740E-01,  4.673702145200853E-01,  4.989958547600154E-02,  7.480959279181743E-01,  2.242735170503803E+05, -6.582877230998201E-01,
2460329.561366043, A.D. 2024-Jan-20 01:28:22.0261, -2.142563203740364E+05, -6.500816401058403E+04, -7.035124116845662E+03,  5.451627889647017E-01,  4.655036260054091E-01,  4.982114062677612E-02,  7.472232214935079E-01,  2.240118862462172E+05, -6.580749334936111E-01,
2460329.565966807, A.D. 2024-Jan-20 01:34:59.5321, -2.140395148529056E+05, -6.482349277251383E+04, -7.015335467832745E+03,  5.456663411394944E-01,  4.636475586171386E-01,  4.974292320651494E-02,  7.463507927655177E-01,  2.237503386934232E+05, -6.578688427783832E-01,
2460329.570567571, A.D. 2024-Jan-20 01:41:37.0381, -2.138225089212691E+05, -6.463955725400949E+04, -6.995577865536117E+03,  5.461711249474520E-01,  4.618019355246856E-01,  4.966493306921876E-02,  7.454786328987999E-01,  2.234888717432109E+05, -6.576693803498690E-01,
2460329.575168334, A.D. 2024-Jan-20 01:48:14.5441, -2.136053020937538E+05, -6.445635331852782E+04, -6.975851219640808E+03,  5.466771192658945E-01,  4.599666807169772E-01,  4.958717005856778E-02,  7.446067331510110E-01,  2.232274827746917E+05, -6.574764764267172E-01,
2460329.579769098, A.D. 2024-Jan-20 01:54:52.0501, -2.133878938932554E+05, -6.427387685948438E+04, -6.956155439893126E+03,  5.471843032481261E-01,  4.581417189881481E-01,  4.950963400829853E-02,  7.437350848714723E-01,  2.229661691944573E+05, -6.572900620368188E-01,
2460329.584369862, A.D. 2024-Jan-20 02:01:29.5561, -2.131702838511131E+05, -6.409212380029395E+04, -6.936490436117649E+03,  5.476926563232749E-01,  4.563269759373169E-01,  4.943232474206594E-02,  7.428636795013533E-01,  2.227049284366349E+05, -6.571100690133004E-01,
2460329.588970626, A.D. 2024-Jan-20 02:08:07.0621, -2.129524715065857E+05, -6.391109009357572E+04, -6.916856118197000E+03,  5.482021581876356E-01,  4.545223779444634E-01,  4.935524207410155E-02,  7.419925085708278E-01,  2.224437579620345E+05, -6.569364299748182E-01,
