            JDUT ,            Calendar Date (UT ),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460323.633437500, A.D. 2024-Jan-14 03:12:09.0000, -6.279199076219673E+04,  3.910922510411900E+05,  3.533925470956077E+04, -1.371763496203001E-01, -1.287280223985097E-01,  2.251277611948230E-02,  1.326498667928337E+00,  3.976742961919618E+05, -1.029369301366626E-01,
2460323.643974306, A.D. 2024-Jan-14 03:27:19.3800, -6.291669221086462E+04,  3.909740516944192E+05,  3.535965166965869E+04, -1.367782316136889E-01, -1.309427500765787E-01,  2.229693846274436E-02,  1.326182736229932E+00,  3.975795822515370E+05, -1.051391306962943E-01,
2460323.654511111, A.D. 2024-Jan-14 03:42:29.7600, -6.304103084384878E+04,  3.908538349865997E+05,  3.537985198038555E+04, -1.363792847854173E-01, -1.331598948549221E-01,  2.208076515835423E-02,  1.325860113188392E+00,  3.974828622969061E+05, -1.073438749594489E-01,
2460323.665047917, A.D. 2024-Jan-14 03:57:40.1400, -6.316500590373292E+04,  3.907315988132266E+05,  3.539985534558675E+04, -1.359795017901509E-01, -1.353792524041639E-01,  2.186427105920646E-02,  1.325530791397029E+00,  3.973841341076005E+05, -1.095509607339694E-01,
2460323.675584722, A.D. 2024-Jan-14 04:12:50.5200, -6.328861662401667E+04,  3.906073412382291E+05,  3.541966147675316E+04, -1.355788700632322E-01, -1.376006565715600E-01,  2.164746727818316E-02,  1.325194764002366E+00,  3.972833956289992E+05, -1.117602245952992E-01,
2460323.686121528, A.D. 2024-Jan-14 04:28:00.9000, -6.341186222524742E+04,  3.904810604622295E+05,  3.543927009161501E+04, -1.351773748046944E-01, -1.398239716050725E-01,  2.143034825392922E-02,  1.324852024597359E+00,  3.971806449403188E+05, -1.139715349175111E-01,
2460323.696658333, A.D. 2024-Jan-14 04:43:11.2800, -6.353474191324413E+04,  3.903527547962839E+05,  3.545868091151561E+04, -1.347749979767827E-01, -1.420490903780275E-01,  2.121293486795829E-02,  1.324502567133357E+00,  3.970758802282190E+05, -1.161847864376985E-01,
2460323.707195139, A.D. 2024-Jan-14 04:58:21.6600, -6.365725487841088E+04,  3.902224226399905E+05,  3.547789366026878E+04, -1.343717238301441E-01, -1.442759248011609E-01,  2.099521219046836E-02,  1.324146385847427E+00,  3.969690997650165E+05, -1.183998954945889E-01,
2460323.717731944, A.D. 2024-Jan-14 05:13:32.0400, -6.377940029586166E+04,  3.900900624632354E+05,  3.549690806345537E+04, -1.339675354998905E-01, -1.465044075832972E-01,  2.077719100032748E-02,  1.323783475202194E+00,  3.968603018906478E+05, -1.206167968053513E-01,
2460323.728268750, A.D. 2024-Jan-14 05:28:42.4200, -6.390117732605716E+04,  3.899556727910971E+05,  3.551572384682440E+04, -1.335624166527760E-01, -1.487344847304836E-01,  2.055886929547512E-02,  1.323413829836062E+00,  3.967494849977468E+05, -1.228354392582586E-01,
2460323.738805556, A.D. 2024-Jan-14 05:43:52.8000, -6.402258511545676E+04,  3.898192521910904E+05,  3.553434073672598E+04, -1.331563538080222E-01, -1.509661161334322E-01,  2.034024217312604E-02,  1.323037444521747E+00,  3.966366475192131E+05, -1.250557852285693E-01,
2460323.749342361, A.D. 2024-Jan-14 05:59:03.1800, -6.414362279752544E+04,  3.896807992627264E+05,  3.555275845866679E+04, -1.327493312479316E-01, -1.531992718972375E-01,  2.012132059513057E-02,  1.322654314132050E+00,  3.965217879179514E+05, -1.272778061029198E-01,
2460323.759879167, A.D. 2024-Jan-14 06:14:13.5600, -6.426428949351658E+04,  3.895403126285612E+05,  3.557097673759650E+04, -1.323413379319352E-01, -1.554339307062274E-01,  1.990208960978102E-02,  1.322264433610925E+00,  3.964049046781969E+05, -1.295014832944805E-01,
2460323.770415972, A.D. 2024-Jan-14 06:29:23.9400, -6.438458431333116E+04,  3.893977909269130E+05,  3.558899529747435E+04, -1.319323603004937E-01, -1.576700791235854E-01,  1.968255961962934E-02,  1.321867797949860E+00,  3.962859962984360E+05, -1.317268041172834E-01,
2460323.780952778, A.D. 2024-Jan-14 06:44:34.3200, -6.450450635631364E+04,  3.892532328057125E+05,  3.560681386061461E+04, -1.315223883584472E-01, -1.599077094002527E-01,  1.946272184033649E-02,  1.321464402167890E+00,  3.961650612854122E+05, -1.339537626381393E-01,
2460323.791489583, A.D. 2024-Jan-14 06:59:44.7000, -6.462405471199095E+04,  3.891066369171020E+05,  3.562443214834644E+04, -1.311114109166985E-01, -1.621468191918932E-01,  1.924257516193709E-02,  1.321054241294430E+00,  3.960420981489822E+05, -1.361823577568546E-01,
2460323.802026389, A.D. 2024-Jan-14 07:14:55.0800, -6.474322846057482E+04,  3.889580019134386E+05,  3.564184987986050E+04, -1.306994178868546E-01, -1.643874110896666E-01,  1.902212362226112E-02,  1.320637310356059E+00,  3.959171053981517E+05, -1.384125925945962E-01,
2460323.812563194, A.D. 2024-Jan-14 07:30:05.4600, -6.486202667363224E+04,  3.888073264432761E+05,  3.565906677297421E+04, -1.302864012391017E-01, -1.666294900889604E-01,  1.880135471690102E-02,  1.320213604363907E+00,  3.957900815372951E+05, -1.406444737984047E-01,
2460323.823100000, A.D. 2024-Jan-14 07:45:15.8400, -6.498044841439566E+04,  3.886546091486390E+05,  3.567608254350489E+04, -1.298723502776447E-01, -1.688730660427264E-01,  1.858027970553625E-02,  1.319783118304665E+00,  3.956610250634604E+05, -1.428780110938956E-01,
2460323.833636805, A.D. 2024-Jan-14 08:00:26.2200, -6.509849273836309E+04,  3.884998486621363E+05,  3.569289690519613E+04, -1.294572580851464E-01, -1.711181493302012E-01,  1.835888479158965E-02,  1.319345847131413E+00,  3.955299344636187E+05, -1.451132163698789E-01,
2460323.844173611, A.D. 2024-Jan-14 08:15:36.6000, -6.521615869333208E+04,  3.883430436050540E+05,  3.570950957010678E+04, -1.290411161722985E-01, -1.733647545232026E-01,  1.813717313376430E-02,  1.318901785757477E+00,  3.953968082128234E+05, -1.473501043695118E-01,
2460323.854710417, A.D. 2024-Jan-14 08:30:46.9800, -6.533344532005143E+04,  3.881841925852773E+05,  3.572592024777597E+04, -1.286239159737715E-01, -1.756128963728628E-01,  1.791514306764842E-02,  1.318450929049712E+00,  3.952616447721967E+05, -1.495886904649019E-01,
2460323.865247222, A.D. 2024-Jan-14 08:45:57.3600, -6.545035165205041E+04,  3.880232941959548E+05,  3.574212864602584E+04, -1.282056517223131E-01, -1.778625924686210E-01,  1.769278575476976E-02,  1.317993271824260E+00,  3.951244425876569E+05, -1.518289930065231E-01,
2460323.875784028, A.D. 2024-Jan-14 09:01:07.7400, -6.556687671617886E+04,  3.878603470139838E+05,  3.575813447022359E+04, -1.277863130466047E-01, -1.801138609374277E-01,  1.747011092274194E-02,  1.317528808841650E+00,  3.949852000884503E+05, -1.540710299587544E-01,
2460323.886320833, A.D. 2024-Jan-14 09:16:18.1200, -6.568301953249505E+04,  3.876953495990785E+05,  3.577393742357614E+04, -1.273658958610742E-01, -1.823667215807373E-01,  1.724710335303500E-02,  1.317057534803766E+00,  3.948439156862414E+05, -1.563148221481543E-01,
2460323.896857639, A.D. 2024-Jan-14 09:31:28.5000, -6.579877911452831E+04,  3.875283004926482E+05,  3.578953720720098E+04, -1.269443904288149E-01, -1.846211943377506E-01,  1.702376894176040E-02,  1.316579444350331E+00,  3.947005877740599E+05, -1.585603895651014E-01,
2460323.907394445, A.D. 2024-Jan-14 09:46:38.8800, -6.591415446936470E+04,  3.873591982171392E+05,  3.580493351957004E+04, -1.265217915692854E-01, -1.868773013070832E-01,  1.680010168827056E-02,  1.316094532056627E+00,  3.945552147256161E+05, -1.608077546411555E-01,
2460323.917931250, A.D. 2024-Jan-14 10:01:49.2600, -6.602914459762696E+04,  3.871880412752099E+05,  3.582012605724978E+04, -1.260980914501343E-01, -1.891350635394122E-01,  1.657609708109414E-02,  1.315602792431005E+00,  3.944077948945548E+05, -1.630569390867471E-01,
2460323.928468056, A.D. 2024-Jan-14 10:16:59.6400, -6.614374849364758E+04,  3.870148281492129E+05,  3.583511451408706E+04, -1.256732822371345E-01, -1.913945046177412E-01,  1.635175969176010E-02,  1.315104219913034E+00,  3.942583266139010E+05, -1.653079662752153E-01,
2460323.939004861, A.D. 2024-Jan-14 10:32:10.0200, -6.625796514535138E+04,  3.868395573007246E+05,  3.584989858177194E+04, -1.252473593377777E-01, -1.936556469339563E-01,  1.612707720941869E-02,  1.314598808872067E+00,  3.941068081956292E+05, -1.675608594003517E-01,
2460323.949541667, A.D. 2024-Jan-14 10:47:20.4000, -6.637179353449591E+04,  3.866622271698705E+05,  3.586447794959872E+04, -1.248203131643002E-01, -1.959185146411251E-01,  1.590205665534552E-02,  1.314086553605097E+00,  3.939532379300207E+05, -1.698156424654464E-01,
2460323.960078472, A.D. 2024-Jan-14 11:02:30.7800, -6.648523263643186E+04,  3.864828361752946E+05,  3.587885230421287E+04, -1.243921385299381E-01, -1.981831313668154E-01,  1.567668818296279E-02,  1.313567448336443E+00,  3.937976140855701E+05, -1.720723397521185E-01,
2460323.970615278, A.D. 2024-Jan-14 11:17:41.1600, -6.659828142029638E+04,  3.863013827134048E+05,  3.589302133016600E+04, -1.239628283559438E-01, -2.004495216580037E-01,  1.545097130252238E-02,  1.313041487215561E+00,  3.936399349083286E+05, -1.743309759099272E-01,
2460323.981152083, A.D. 2024-Jan-14 11:32:51.5400, -6.671093884889741E+04,  3.861178651584859E+05,  3.590698470915548E+04, -1.235323749973802E-01, -2.027177103230216E-01,  1.522490597400864E-02,  1.312508664317124E+00,  3.934801986219276E+05, -1.765915758983072E-01,
2460323.991688889, A.D. 2024-Jan-14 11:48:01.9200, -6.682320387876080E+04,  3.859322818620149E+05,  3.592074212071276E+04, -1.231007728127648E-01, -2.049877219126939E-01,  1.499848251300502E-02,  1.311968973639016E+00,  3.933184034269779E+05, -1.788541649632480E-01,
2460324.002225694, A.D. 2024-Jan-14 12:03:12.3000, -6.693507545998592E+04,  3.857446311528250E+05,  3.593429324168948E+04, -1.226680123108088E-01, -2.072595822267089E-01,  1.477170871070729E-02,  1.311422409102637E+00,  3.931545475011611E+05, -1.811187686330355E-01,
2460324.012762500, A.D. 2024-Jan-14 12:18:22.6800, -6.704655253644782E+04,  3.855549113364839E+05,  3.594763774639150E+04, -1.222340895096018E-01, -2.095333160875668E-01,  1.454457181272828E-02,  1.310868964551028E+00,  3.929886289986676E+05, -1.833854124152658E-01,
2460324.023299306, A.D. 2024-Jan-14 12:33:33.0600, -6.715763404545859E+04,  3.853631206954687E+05,  3.596077530676327E+04, -1.217989955070423E-01, -2.118089498899964E-01,  1.431707437401097E-02,  1.310308633749314E+00,  3.928206460503287E+05, -1.856541227965778E-01,
2460324.033836111, A.D. 2024-Jan-14 12:48:43.4400, -6.726831891805406E+04,  3.851692574886374E+05,  3.597370559188473E+04, -1.213627232274261E-01, -2.140865086205075E-01,  1.408921259510754E-02,  1.309741410382989E+00,  3.926505967631030E+05, -1.879249251503636E-01,
2460324.044372917, A.D. 2024-Jan-14 13:03:53.8200, -6.737860607862474E+04,  3.849733199513595E+05,  3.598642826856184E+04, -1.209252673872247E-01, -2.163660193260452E-01,  1.386098044576353E-02,  1.309167288058318E+00,  3.924784792201971E+05, -1.901978467663880E-01,
2460324.054909722, A.D. 2024-Jan-14 13:19:04.2000, -6.748849444520201E+04,  3.847753062950724E+05,  3.599894300075792E+04, -1.204866173727856E-01, -2.186475072346098E-01,  1.363238226922343E-02,  1.308586260300883E+00,  3.923042914806294E+05, -1.924729131111751E-01,
2460324.065446528, A.D. 2024-Jan-14 13:34:14.5800, -6.759798292911140E+04,  3.845752147073832E+05,  3.601124944991394E+04, -1.200467698401608E-01, -2.209309997748991E-01,  1.340340686884409E-02,  1.307998320555823E+00,  3.921280315793022E+05, -1.947501519842805E-01,
2460324.075983333, A.D. 2024-Jan-14 13:49:24.9600, -6.770707043514341E+04,  3.843730433516903E+05,  3.602334727489643E+04, -1.196057142084807E-01, -2.232165224174619E-01,  1.317405788156380E-02,  1.307403462186686E+00,  3.919496975266567E+05, -1.970295891458931E-01,
2460324.086520139, A.D. 2024-Jan-14 14:04:35.3400, -6.781575586141153E+04,  3.841687903672042E+05,  3.603523613169472E+04, -1.191634450578694E-01, -2.255041028983936E-01,  1.294432860601846E-02,  1.306801678475326E+00,  3.917692873086435E+05, -1.993112526359626E-01,
2460324.097056944, A.D. 2024-Jan-14 14:19:45.7200, -6.792403809920927E+04,  3.839624538687997E+05,  3.604691567389600E+04, -1.187199548787432E-01, -2.277937672020329E-01,  1.271421609649978E-02,  1.306192962621493E+00,  3.915867988865993E+05, -2.015951687890309E-01,
2460324.107593750, A.D. 2024-Jan-14 14:34:56.1000, -6.803191603324137E+04,  3.837540319466730E+05,  3.605838555212261E+04, -1.182752349512958E-01, -2.300855430605252E-01,  1.248372103058078E-02,  1.305577307741680E+00,  3.914022301969007E+05, -2.038813655274977E-01,
2460324.118130555, A.D. 2024-Jan-14 14:50:06.4800, -6.813938854118480E+04,  3.835435226665720E+05,  3.606964541446211E+04, -1.178292796251455E-01, -2.323794570457406E-01,  1.225283437009088E-02,  1.304954706869766E+00,  3.912155791511565E+05, -2.061698699952535E-01,
2460324.128667361, A.D. 2024-Jan-14 15:05:16.8600, -6.824645449395382E+04,  3.833309240692418E+05,  3.608069490621530E+04, -1.173820785718685E-01, -2.346755367497509E-01,  1.202156026483175E-02,  1.304325152955279E+00,  3.910268436356889E+05, -2.084607099322293E-01,
2460324.139204167, A.D. 2024-Jan-14 15:20:27.2400, -6.835311275546519E+04,  3.831162341707323E+05,  3.609153366982599E+04, -1.169336271776587E-01, -2.369738095952318E-01,  1.178988974738535E-02,  1.303688638864260E+00,  3.908360215117907E+05, -2.107539131230541E-01,
2460324.149740972, A.D. 2024-Jan-14 15:35:37.6200, -6.845936218264994E+04,  3.828994509618200E+05,  3.610216134516473E+04, -1.164839158650983E-01, -2.392743030965995E-01,  1.155782226499358E-02,  1.303045157377471E+00,  3.906431106151890E+05, -2.130495075288099E-01,
2460324.160277778, A.D. 2024-Jan-14 15:50:48.0000, -6.856520162535485E+04,  3.826805724083363E+05,  3.611257756904760E+04, -1.160329366542586E-01, -2.415770449848905E-01,  1.132535541879189E-02,  1.302394701191277E+00,  3.904481087563084E+05, -2.153475212120217E-01,
2460324.170814583, A.D. 2024-Jan-14 16:05:58.3800, -6.867062992630595E+04,  3.824595964505775E+05,  3.612278197570887E+04, -1.155806841172992E-01, -2.438820632460644E-01,  1.109248245773367E-02,  1.301737262915842E+00,  3.902510137197325E+05, -2.176479824356977E-01,
2460324.181351389, A.D. 2024-Jan-14 16:21:08.7600, -6.877564592104056E+04,  3.822365210036155E+05,  3.613277419639356E+04, -1.151271460435431E-01, -2.461893853946474E-01,  1.085920675265842E-02,  1.301072835075999E+00,  3.900518232644623E+05, -2.199509192535250E-01,
2460324.191888195, A.D. 2024-Jan-14 16:36:19.1400, -6.888024843786523E+04,  3.820113439567825E+05,  3.614255385952065E+04, -1.146723187339926E-01, -2.484990407104735E-01,  1.062551853572828E-02,  1.300401410109593E+00,  3.898505351234208E+05, -2.222563611642645E-01,
2460324.202425000, A.D. 2024-Jan-14 16:51:29.5200, -6.898443629766641E+04,  3.817840631738650E+05,  3.615212059071261E+04, -1.142161913946595E-01, -2.508110561624023E-01,  1.039141873036585E-02,  1.299722980368027E+00,  3.896471470036165E+05, -2.245643356585966E-01,
2460324.212961806, A.D. 2024-Jan-14 17:06:39.9000, -6.908820831414672E+04,  3.815546764926485E+05,  3.616147401252436E+04, -1.137587571026463E-01, -2.531254613748895E-01,  1.015690264796894E-02,  1.299037538114840E+00,  3.894416565857165E+05, -2.268748726629432E-01,
2460324.223498611, A.D. 2024-Jan-14 17:21:50.2800, -6.919156329331502E+04,  3.813231817251574E+05,  3.617061374477894E+04, -1.133000078249410E-01, -2.554422839735901E-01,  9.921965934454449E-03,  1.298345075526300E+00,  3.892340615242250E+05, -2.291880003067048E-01,
2460324.234035417, A.D. 2024-Jan-14 17:37:00.6600, -6.929450003389412E+04,  3.810895766570925E+05,  3.617953940419483E+04, -1.128399333754111E-01, -2.577615532930573E-01,  9.686608955298465E-03,  1.297645584689708E+00,  3.890243594469748E+05, -2.315037483345642E-01,
2460324.244572222, A.D. 2024-Jan-14 17:52:11.0400, -6.939701732684659E+04,  3.808538590481590E+05,  3.618825060461598E+04, -1.123785283665972E-01, -2.600832980150666E-01,  9.450823794473082E-03,  1.296939057604267E+00,  3.888125479553870E+05, -2.338221457639924E-01,
2460324.255109028, A.D. 2024-Jan-14 18:07:21.4200, -6.949911395558770E+04,  3.806160266314436E+05,  3.619674695690951E+04, -1.119157812012704E-01, -2.624075471115135E-01,  9.214611494944250E-03,  1.296225486179156E+00,  3.885986246238941E+05, -2.361432221660024E-01,
2460324.265645833, A.D. 2024-Jan-14 18:22:31.8000, -6.960078869578286E+04,  3.803760771137379E+05,  3.620502806882793E+04, -1.114516859156958E-01, -2.647343299653662E-01,  8.977965740149238E-03,  1.295504862234427E+00,  3.883825870002102E+05, -2.384670071902053E-01,
2460324.276182639, A.D. 2024-Jan-14 18:37:42.1800, -6.970204031527377E+04,  3.801340081750540E+05,  3.621309354524882E+04, -1.109862329134182E-01, -2.670636758333585E-01,  8.740883943341549E-03,  1.294777177499477E+00,  3.881644326048704E+05, -2.407935306601434E-01,
2460324.286719444, A.D. 2024-Jan-14 18:52:52.5600, -6.980286757412190E+04,  3.798898174686381E+05,  3.622094298783102E+04, -1.105194124155567E-01, -2.693956141371006E-01,  8.503364041921729E-03,  1.294042423613012E+00,  3.879441589312220E+05, -2.431228225419324E-01,
2460324.297256250, A.D. 2024-Jan-14 19:08:02.9400, -6.990326922435596E+04,  3.796435026208009E+05,  3.622857599528463E+04, -1.100512189390306E-01, -2.717301748531591E-01,  8.265399769589912E-03,  1.293300592122444E+00,  3.877217634452429E+05, -2.454549129605638E-01,
2460324.307793056, A.D. 2024-Jan-14 19:23:13.3200, -7.000324401008201E+04,  3.793950612307533E+05,  3.623599216316213E+04, -1.095816390748472E-01, -2.740673874758439E-01,  8.026991831053182E-03,  1.292551674483367E+00,  3.874972435853846E+05, -2.477898323406470E-01,
2460324.318329861, A.D. 2024-Jan-14 19:38:23.7000, -7.010279066730989E+04,  3.791444908704809E+05,  3.624319108386987E+04, -1.091106674798985E-01, -2.764072819244391E-01,  7.788132929514149E-03,  1.291795662059058E+00,  3.872705967624225E+05, -2.501276108128987E-01,
2460324.328866667, A.D. 2024-Jan-14 19:53:34.0800, -7.020190792382546E+04,  3.788917890845708E+05,  3.625017234674684E+04, -1.086382939070566E-01, -2.787498891254778E-01,  7.548821633253169E-03,  1.291032546119872E+00,  3.870418203592747E+05, -2.524682798259051E-01,
2460324.339403472, A.D. 2024-Jan-14 20:08:44.4600, -7.030059449932590E+04,  3.786369533900862E+05,  3.625693553784594E+04, -1.081645090343910E-01, -2.810952382209599E-01,  7.309054177946112E-03,  1.290262317842858E+00,  3.868109117308875E+05, -2.548118691284491E-01,
2460324.349940278, A.D. 2024-Jan-14 20:23:54.8400, -7.039884910507347E+04,  3.783799812763545E+05,  3.626348024013895E+04, -1.076893054634692E-01, -2.834433612950580E-01,  7.068825743648893E-03,  1.289484968310939E+00,  3.865778682039884E+05, -2.571584110941523E-01,
2460324.360477083, A.D. 2024-Jan-14 20:39:05.2200, -7.049667044401725E+04,  3.781208702049269E+05,  3.626980603328644E+04, -1.072126698687242E-01, -2.857942870140873E-01,  6.828135441186295E-03,  1.288700488512792E+00,  3.863426870770505E+05, -2.595079354567636E-01,
2460324.371013889, A.D. 2024-Jan-14 20:54:15.6000, -7.059405721066234E+04,  3.778596176092273E+05,  3.627591249374507E+04, -1.067345982141481E-01, -2.881480484963472E-01,  6.586976819820289E-03,  1.287908869341670E+00,  3.861053656199401E+05, -2.618604751320570E-01,
2460324.381550694, A.D. 2024-Jan-14 21:09:25.9800, -7.069100809089981E+04,  3.775962208946586E+05,  3.628179919471726E+04, -1.062550766021088E-01, -2.905046746327581E-01,  6.345348340746335E-03,  1.287110101595647E+00,  3.858659010739888E+05, -2.642160602315428E-01,
2460324.392087500, A.D. 2024-Jan-14 21:24:36.3600, -7.078752176214241E+04,  3.773306774380967E+05,  3.628746570604076E+04, -1.057740980426604E-01, -2.928641983727516E-01,  6.103245285341535E-03,  1.286304175976026E+00,  3.856242906515172E+05, -2.665747238708026E-01,
2460324.402624305, A.D. 2024-Jan-14 21:39:46.7400, -7.088359689293610E+04,  3.770629845881424E+05,  3.629291159431668E+04, -1.052916528909581E-01, -2.952266499891211E-01,  5.860663940110658E-03,  1.285491083087978E+00,  3.853805315360272E+05, -2.689364969314538E-01,
2460324.413161111, A.D. 2024-Jan-14 21:54:57.1200, -7.097923214324244E+04,  3.767931396644651E+05,  3.629813642271771E+04, -1.048077293108424E-01, -2.975920615618627E-01,  5.617601685320939E-03,  1.284670813438533E+00,  3.851346208815973E+05, -2.713014123592259E-01,
2460324.423697917, A.D. 2024-Jan-14 22:10:07.5000, -7.107442616399849E+04,  3.765211399581695E+05,  3.630313975109186E+04, -1.043223211237179E-01, -2.999604648849250E-01,  5.374053210930596E-03,  1.283843357437549E+00,  3.848865558131753E+05, -2.736695020266487E-01,
2460324.434234722, A.D. 2024-Jan-14 22:25:17.8800, -7.116917759729859E+04,  3.762469827310695E+05,  3.630792113587417E+04, -1.038354142043538E-01, -3.023318914818390E-01,  5.130016459063622E-03,  1.283008705395443E+00,  3.846363334258978E+05, -2.760407986949942E-01,
2460324.444771528, A.D. 2024-Jan-14 22:40:28.2600, -7.126348507620578E+04,  3.759706652160223E+05,  3.631248013004058E+04, -1.033470019780724E-01, -3.047063740074074E-01,  4.885486304684203E-03,  1.282166847524172E+00,  3.843839507853827E+05, -2.784153351225124E-01,
2460324.455308334, A.D. 2024-Jan-14 22:55:38.6400, -7.135734722459660E+04,  3.756921846163942E+05,  3.631681628315747E+04, -1.028570731903348E-01, -3.070839446464764E-01,  4.640459503760366E-03,  1.281317773935418E+00,  3.841294049271874E+05, -2.807931442891853E-01,
2460324.465845139, A.D. 2024-Jan-14 23:10:49.0200, -7.145076265729163E+04,  3.754115381060187E+05,  3.632092914125512E+04, -1.023656169657736E-01, -3.094646358299262E-01,  4.394932346122191E-03,  1.280461474640515E+00,  3.838726928567848E+05, -2.831742593851904E-01,
2460324.476381944, A.D. 2024-Jan-14 23:25:59.4000, -7.154372997969412E+04,  3.751287228290144E+05,  3.632481824689076E+04, -1.018726257511313E-01, -3.118484807635196E-01,  4.148900298944130E-03,  1.279597939549665E+00,  3.836138115493295E+05, -2.855587138122531E-01,
2460324.486918750, A.D. 2024-Jan-14 23:41:09.7800, -7.163624778792975E+04,  3.748437358995596E+05,  3.632848313905548E+04, -1.013780841094013E-01, -3.142355111142879E-01,  3.902360464646162E-03,  1.278727158471277E+00,  3.833527579494598E+05, -2.879465407760834E-01,
2460324.497455555, A.D. 2024-Jan-14 23:56:20.1600, -7.245819556610067E+04,  3.745389098173205E+05,  3.546189611899064E+04, -1.072688118800936E-01, -3.167214803721102E-01,  1.238730117821316E-03,  1.277977737286493E+00,  3.831280871303959E+05, -2.892194266834743E-01,
2460324.507992361, A.D. 2024-Jan-15 00:11:30.5400, -7.255563397642726E+04,  3.742494876239458E+05,  3.546291888829693E+04, -1.067917360017240E-01, -3.191065684361375E-01,  1.008009237388516E-03,  1.277095857861080E+00,  3.828637063297919E+05, -2.915956222280879E-01,
2460324.518529166, A.D. 2024-Jan-15 00:26:40.9200, -7.265263700919387E+04,  3.739578921483457E+05,  3.546373126531369E+04, -1.063123890975051E-01, -3.214957538036032E-01,  7.765688355183681E-04,  1.276206755703627E+00,  3.825971602085957E+05, -2.939761992026907E-01,
2460324.529065972, A.D. 2024-Jan-15 00:41:51.3000, -7.274920267304199E+04,  3.736641198410983E+05,  3.546433261865537E+04, -1.058309020389473E-01, -3.238888081639677E-01,  5.444194768039340E-04,  1.275310418154119E+00,  3.823284449714311E+05, -2.963609082827367E-01,
2460324.539602778, A.D. 2024-Jan-15 00:57:01.6800, -7.284532905493853E+04,  3.733681672027051E+05,  3.546472231577914E+04, -1.053473484254082E-01, -3.262856829459789E-01,  3.115886990957550E-04,  1.274406832765857E+00,  3.820575568868711E+05, -2.987496849643940E-01,
2460324.550139583, A.D. 2024-Jan-15 01:12:12.0600, -7.294101430430094E+04,  3.730700307730798E+05,  3.546489974729580E+04, -1.048617934701526E-01, -3.286863405456178E-01,  7.809996759246263E-05,  1.273495987269087E+00,  3.817844922765364E+05, -3.011424772951903E-01,
2460324.560676389, A.D. 2024-Jan-15 01:27:22.4400, -7.303625661997670E+04,  3.727697071222753E+05,  3.546486432330632E+04, -1.043742815084855E-01, -3.310907520624095E-01, -1.560273662635642E-04,  1.272577869531759E+00,  3.815092475033292E+05, -3.035392460749816E-01,
2460324.571213195, A.D. 2024-Jan-15 01:42:32.8200, -7.313105423976941E+04,  3.724671928419586E+05,  3.546461547013583E+04, -1.038848526098322E-01, -3.334988985713044E-01, -3.907769867122352E-04,  1.271652467524370E+00,  3.812318189608961E+05, -3.059399628533382E-01,
2460324.581750000, A.D. 2024-Jan-15 01:57:43.2000, -7.322540543146548E+04,  3.721624845378484E+05,  3.546415262739720E+04, -1.033935353008876E-01, -3.359107684492277E-01, -6.261357442146342E-04,  1.270719769288958E+00,  3.809522030643295E+05, -3.083446087367687E-01,
2460324.592286806, A.D. 2024-Jan-15 02:12:53.5800, -7.331930848604563E+04,  3.718555788228869E+05,  3.546347524548553E+04, -1.029003497112893E-01, -3.383263567894536E-01, -8.620933607280667E-04,  1.269779762911944E+00,  3.806703962420289E+05, -3.107531732058382E-01,
2460324.602823611, A.D. 2024-Jan-15 02:28:03.9600, -7.341276171153050E+04,  3.715464723113727E+05,  3.546258278333065E+04, -1.024053154380407E-01, -3.407456657804241E-01, -1.098640899998948E-03,  1.268832436500574E+00,  3.803863949286359E+05, -3.131656528411689E-01,
2460324.613360417, A.D. 2024-Jan-15 02:43:14.3400, -7.350576342833585E+04,  3.712351616137400E+05,  3.546147470651957E+04, -1.019084386668013E-01, -3.431687013408184E-01, -1.335773041457627E-03,  1.267877778162492E+00,  3.801001955589122E+05, -3.155820507394996E-01,
2460324.623897222, A.D. 2024-Jan-15 02:58:24.7200, -7.359831196525492E+04,  3.709216433320812E+05,  3.546015048566411E+04, -1.014097313083675E-01, -3.455954753898582E-01, -1.573484021465787E-03,  1.266915775988205E+00,  3.798117945624814E+05, -3.180023746706235E-01,
2460324.634434028, A.D. 2024-Jan-15 03:13:35.1000, -7.369040565597887E+04,  3.706059140562715E+05,  3.545860959495668E+04, -1.009091950749666E-01, -3.480260038138022E-01, -1.811771148086977E-03,  1.265946418035884E+00,  3.795211883592730E+05, -3.204266384989494E-01,
2460324.644970833, A.D. 2024-Jan-15 03:28:45.4800, -7.378204283659956E+04,  3.702879703605729E+05,  3.545685151105083E+04, -1.004068306459032E-01, -3.504603038869851E-01, -2.050632382890383E-03,  1.264969692318438E+00,  3.792283733556484E+05, -3.228548576757973E-01,
2460324.655507639, A.D. 2024-Jan-15 03:43:55.8600, -7.387322184296766E+04,  3.699678088009067E+05,  3.545487571195042E+04, -9.990263955781725E-02, -3.528983996710380E-01, -2.290065929542978E-03,  1.263985586792677E+00,  3.789333459411489E+05, -3.252870541061738E-01,
2460324.666044444, A.D. 2024-Jan-15 03:59:06.2400, -7.396394100905156E+04,  3.696454259120275E+05,  3.545268167621805E+04, -9.939661370970251E-02, -3.553403123845238E-01, -2.530073226709423E-03,  1.262994089348865E+00,  3.786361024853678E+05, -3.277232490731273E-01,
