            JDUT ,            Calendar Date (UT ),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460360.513159722, A.D. 2024-Feb-20 00:18:57.0000, -1.253009213325464E+05, -3.335398090452683E+04, -8.001873635010799E+03,  7.919874796287497E-01,  2.006697470901919E-01,  8.330753593422510E-02,  4.333360792724990E-01,  1.299108883451853E+05, -8.205356265907372E-01,
2460360.520253472, A.D. 2024-Feb-20 00:29:09.9000, -1.248153280845842E+05, -3.323090240622355E+04, -7.950798912126540E+03,  7.925881350768131E-01,  2.009570156655967E-01,  8.335821178753475E-02,  4.316578992163931E-01,  1.294077826211987E+05, -8.211862788937055E-01,
2460360.527347222, A.D. 2024-Feb-20 00:39:22.8000, -1.243293670045852E+05, -3.310764770440558E+04, -7.899693156547402E+03,  7.931877826085577E-01,  2.012447289491094E-01,  8.340880106782383E-02,  4.299783898962600E-01,  1.289042783938821E+05, -8.218360148388014E-01,
2460360.534440972, A.D. 2024-Feb-20 00:49:35.7000, -1.238430387038029E+05, -3.298421652801895E+04, -7.848556421377894E+03,  7.937864433755166E-01,  2.015328820105342E-01,  8.345930363600598E-02,  4.282975531669394E-01,  1.284003762193024E+05, -8.224848525393919E-01,
2460360.541534722, A.D. 2024-Feb-20 00:59:48.6000, -1.233563437804499E+05, -3.286060860900525E+04, -7.797388759808055E+03,  7.943841388147527E-01,  2.018214700135637E-01,  8.350971935175905E-02,  4.266153908459963E-01,  1.278960766423519E+05, -8.231328103815028E-01,
2460360.548628472, A.D. 2024-Feb-20 01:10:01.5000, -1.228692828194278E+05, -3.273682368222007E+04, -7.746190225103544E+03,  7.949808906551161E-01,  2.021104882172357E-01,  8.356004807345409E-02,  4.249319047128352E-01,  1.273913801964826E+05, -8.237799070296314E-01,
2460360.555722222, A.D. 2024-Feb-20 01:20:14.4000, -1.223818563925249E+05, -3.261286148547026E+04, -7.694960870646366E+03,  7.955767209230972E-01,  2.023999319771551E-01,  8.361028965803044E-02,  4.232470965094342E-01,  1.268862874039265E+05, -8.244261614320884E-01,
2460360.562815972, A.D. 2024-Feb-20 01:30:27.3000, -1.218940650576636E+05, -3.248872175931008E+04, -7.643700749876429E+03,  7.961716519500184E-01,  2.026897967473252E-01,  8.366044396096126E-02,  4.215609679377940E-01,  1.263807987749305E+05, -8.250715928277672E-01,
2460360.569909722, A.D. 2024-Feb-20 01:40:40.2000, -1.214059093590899E+05, -3.236440424707582E+04, -7.592409916332295E+03,  7.967657063782501E-01,  2.029800780814646E-01,  8.371051083611528E-02,  4.198735206606447E-01,  1.258749148079685E+05, -8.257162207518276E-01,
2460360.577003472, A.D. 2024-Feb-20 01:50:53.1000, -1.209173898270860E+05, -3.223990869480137E+04, -7.541088423641664E+03,  7.973589071681976E-01,  2.032707716346558E-01,  8.376049013566002E-02,  4.181847563005080E-01,  1.253686359894603E+05, -8.263600650421812E-01,
2460360.584097222, A.D. 2024-Feb-20 02:01:06.0000, -1.204285069777715E+05, -3.211523485115384E+04, -7.489736325523338E+03,  7.979512776053681E-01,  2.035618731649888E-01,  8.381038170994831E-02,  4.164946764390643E-01,  1.248619627935817E+05, -8.270031458460388E-01,
2460360.591190972, A.D. 2024-Feb-20 02:11:18.9000, -1.199392613128064E+05, -3.199038246734691E+04, -7.438353675777551E+03,  7.985428413077549E-01,  2.038533785353139E-01,  8.386018540740664E-02,  4.148032826161838E-01,  1.243548956819744E+05, -8.276454836267663E-01,
2460360.598284722, A.D. 2024-Feb-20 02:21:31.8000, -1.194496533195640E+05, -3.186535129717134E+04, -7.386940528328254E+03,  7.991336222328518E-01,  2.041452837147651E-01,  8.390990107436769E-02,  4.131105763305841E-01,  1.238474351039424E+05, -8.282870991703087E-01,
2460360.605378472, A.D. 2024-Feb-20 02:31:44.7000, -1.189596834729960E+05, -3.174014109744832E+04, -7.335496937010908E+03,  7.997236445275986E-01,  2.044375847411020E-01,  8.395952856691283E-02,  4.114165590462409E-01,  1.233395814983747E+05, -8.289280134306337E-01,
2460360.612472222, A.D. 2024-Feb-20 02:41:57.6000, -1.184693522296575E+05, -3.161475162651930E+04, -7.284022955968390E+03,  8.003129329030976E-01,  2.047302778146176E-01,  8.400906772305219E-02,  4.097212321720195E-01,  1.228313352876384E+05, -8.295682479130697E-01,
2460360.619565972, A.D. 2024-Feb-20 02:52:10.5000, -1.179786600296425E+05, -3.148918264471885E+04, -7.232518639512575E+03,  8.009015125081007E-01,  2.050233592662606E-01,  8.405851837271999E-02,  4.080245970683452E-01,  1.223226968795788E+05, -8.302078245438284E-01,
2460360.626659722, A.D. 2024-Feb-20 03:02:23.4000, -1.174876072995084E+05, -3.136343391509440E+04, -7.180984041944463E+03,  8.014894087487137E-01,  2.053168255122181E-01,  8.410788035180736E-02,  4.063266550572689E-01,  1.218136666705368E+05, -8.308467654843277E-01,
2460360.633753472, A.D. 2024-Feb-20 03:12:36.3000, -1.169961944500456E+05, -3.123750520283389E+04, -7.129419217655095E+03,  8.020766474109730E-01,  2.056106730846235E-01,  8.415715349343164E-02,  4.046274074148910E-01,  1.213042450430776E+05, -8.314850932560091E-01,
2460360.640847222, A.D. 2024-Feb-20 03:22:49.2000, -1.165044218764255E+05, -3.111139627529275E+04, -7.077824221168030E+03,  8.026632546689640E-01,  2.059048986333669E-01,  8.420633762773502E-02,  4.029268553719444E-01,  1.207944323661657E+05, -8.321228307477531E-01,
2460360.647940972, A.D. 2024-Feb-20 03:33:02.1000, -1.160122899573876E+05, -3.098510690177375E+04, -7.026199107080558E+03,  8.032492570943445E-01,  2.061994989285458E-01,  8.425543258176943E-02,  4.012250001110552E-01,  1.202842289943435E+05, -8.327600012247794E-01,
2460360.655034722, A.D. 2024-Feb-20 03:43:15.0000, -1.155197990553769E+05, -3.085863685355170E+04, -6.974543930105603E+03,  8.038346816649946E-01,  2.064944708624139E-01,  8.430443817927247E-02,  3.995218427672925E-01,  1.197736352678961E+05, -8.333966283365539E-01,
2460360.662128472, A.D. 2024-Feb-20 03:53:27.9000, -1.150269495161954E+05, -3.073198590377284E+04, -6.922858745064188E+03,  8.044195557745208E-01,  2.067898114516888E-01,  8.435335424048046E-02,  3.978173844270398E-01,  1.192626515125132E+05, -8.340327361255763E-01,
2460360.669222222, A.D. 2024-Feb-20 04:03:40.8000, -1.145337416687453E+05, -3.060515382737780E+04, -6.871143606887343E+03,  8.050039072419348E-01,  2.070855178398774E-01,  8.440218058191840E-02,  3.961116261271857E-01,  1.187512780390460E+05, -8.346683490363140E-01,
2460360.676315972, A.D. 2024-Feb-20 04:13:53.7000, -1.140401758246681E+05, -3.047814040099845E+04, -6.819398570608564E+03,  8.055877643217471E-01,  2.073815872997372E-01,  8.445091701618572E-02,  3.944045688539559E-01,  1.182395151431577E+05, -8.353034919245338E-01,
2460360.683409722, A.D. 2024-Feb-20 04:24:06.6000, -1.135462522784577E+05, -3.035094540297651E+04, -6.767623691406607E+03,  8.061711557138025E-01,  2.076780172355282E-01,  8.449956335168185E-02,  3.926962135433890E-01,  1.177273631054655E+05, -8.359381900663051E-01,
2460360.690503472, A.D. 2024-Feb-20 04:34:19.5000, -1.130519713066061E+05, -3.022356861313344E+04, -6.715819024547676E+03,  8.067541105745705E-01,  2.079748051859258E-01,  8.454811939241033E-02,  3.909865610784674E-01,  1.172148221906809E+05, -8.365724691685291E-01,
2460360.697597222, A.D. 2024-Feb-20 04:44:32.4000, -1.125573331677026E+05, -3.009600981278534E+04, -6.663984625429053E+03,  8.073366585276294E-01,  2.082719488264398E-01,  8.459658493767465E-02,  3.892756122895499E-01,  1.167018926477392E+05, -8.372063553785377E-01,
2460360.704690972, A.D. 2024-Feb-20 04:54:45.3000, -1.120623381022890E+05, -2.996826878469509E+04, -6.612120549555109E+03,  8.079188296591067E-01,  2.085694459682227E-01,  8.464495978317937E-02,  3.875633679539505E-01,  1.161885747096733E+05, -8.378398752782799E-01,
2460360.711784722, A.D. 2024-Feb-20 05:04:58.2000, -1.115669863393809E+05, -2.984034531471410E+04, -6.560226852085108E+03,  8.085006540814617E-01,  2.088672944489295E-01,  8.469324375933658E-02,  3.858498288183449E-01,  1.156748686003309E+05, -8.384730554361388E-01,
2460360.718878472, A.D. 2024-Feb-20 05:15:11.1000, -1.110712780738319E+05, -2.971223918603215E+04, -6.508303589313473E+03,  8.090821634051701E-01,  2.091654925006179E-01,  8.474143660513844E-02,  3.841349955213771E-01,  1.151607745111726E+05, -8.391059239137152E-01,
2460360.725972222, A.D. 2024-Feb-20 05:25:24.0000, -1.105752134891407E+05, -2.958395018495021E+04, -6.456350817192910E+03,  8.096633892579691E-01,  2.094640383793415E-01,  8.478953809645727E-02,  3.824188686718208E-01,  1.146462926247044E+05, -8.397385087472721E-01,
2460360.733065972, A.D. 2024-Feb-20 05:35:36.9000, -1.100787927489983E+05, -2.945547809872394E+04, -6.404368591782973E+03,  8.102443637940537E-01,  2.097629304925659E-01,  8.483754800301122E-02,  3.807014488197182E-01,  1.141314231058245E+05, -8.403708384682109E-01,
2460360.740159722, A.D. 2024-Feb-20 05:45:49.8000, -1.095820159973495E+05, -2.932682271557000E+04, -6.352356969294608E+03,  8.108251197062315E-01,  2.100621674020204E-01,  8.488546608800060E-02,  3.789827364567007E-01,  1.136161661019205E+05, -8.410029421141446E-01,
2460360.747253472, A.D. 2024-Feb-20 05:56:02.7000, -1.090848833579661E+05, -2.919798382454651E+04, -6.300316006083069E+03,  8.114056902390635E-01,  2.103617478269483E-01,  8.493329210776888E-02,  3.772627320146170E-01,  1.131005217424573E+05, -8.416348492409752E-01,
2460360.754347222, A.D. 2024-Feb-20 06:06:15.6000, -1.085873949341051E+05, -2.906896121545613E+04, -6.248245758653249E+03,  8.119861092023284E-01,  2.106616706474118E-01,  8.498102581143216E-02,  3.755414358644667E-01,  1.125844901386579E+05, -8.422665899352466E-01,
2460360.761440972, A.D. 2024-Feb-20 06:16:28.5000, -1.080895508080627E+05, -2.893975467872116E+04, -6.196146283652877E+03,  8.125664109850550E-01,  2.109619349077704E-01,  8.502866694049402E-02,  3.738188483149696E-01,  1.120680713830739E+05, -8.428981948270391E-01,
2460360.768534722, A.D. 2024-Feb-20 06:26:41.4000, -1.075913510412016E+05, -2.881036400538229E+04, -6.144017637918902E+03,  8.131466305694648E-01,  2.112625398199897E-01,  8.507621522838882E-02,  3.720949696127814E-01,  1.115512655496510E+05, -8.435296951026837E-01,
2460360.775628472, A.D. 2024-Feb-20 06:36:54.3000, -1.070927956730017E+05, -2.868078898684372E+04, -6.091859878421479E+03,  8.137268035465273E-01,  2.115634847676580E-01,  8.512367040009129E-02,  3.703697999393287E-01,  1.110340726927796E+05, -8.441611225191511E-01,
2460360.782722222, A.D. 2024-Feb-20 06:47:07.2000, -1.065938847210674E+05, -2.855102941486753E+04, -6.039673062309415E+03,  8.143069661308987E-01,  2.118647693095501E-01,  8.517103217160596E-02,  3.686433394109642E-01,  1.105164928473412E+05, -8.447925094176774E-01,
2460360.789815972, A.D. 2024-Feb-20 06:57:20.1000, -1.060946181806411E+05, -2.842108508143859E+04, -5.987457246906826E+03,  8.148871551769452E-01,  2.121663931836151E-01,  8.521830024947386E-02,  3.669155880774109E-01,  1.099985260282425E+05, -8.454238887384843E-01,
2460360.796909722, A.D. 2024-Feb-20 07:07:33.0000, -1.055949960242036E+05, -2.829095577865319E+04, -5.935212489718710E+03,  8.154674081951958E-01,  2.124683563110460E-01,  8.526547433024018E-02,  3.651865459205141E-01,  1.094801722300408E+05, -8.460552940358701E-01,
2460360.804003472, A.D. 2024-Feb-20 07:17:45.9000, -1.050950182009642E+05, -2.816064129857894E+04, -5.882938848427504E+03,  8.160477633694673E-01,  2.127706588005487E-01,  8.531255409989927E-02,  3.634562128526172E-01,  1.089614314264573E+05, -8.466867594939346E-01,
2460360.811097222, A.D. 2024-Feb-20 07:27:58.8000, -1.045946846437977E+05, -2.803014143497949E+04, -5.830636380387406E+03,  8.166282590830751E-01,  2.130733008307824E-01,  8.535953928199090E-02,  3.617245887404147E-01,  1.084423035775280E+05, -8.473183194395379E-01,
2460360.818190972, A.D. 2024-Feb-20 07:38:11.7000, -1.040939952545856E+05, -2.789945597963547E+04, -5.778305143654015E+03,  8.172089348985343E-01,  2.133762828933817E-01,  8.540642954165104E-02,  3.599916733549489E-01,  1.079227886146132E+05, -8.479500093434902E-01,
2460360.825284722, A.D. 2024-Feb-20 07:48:24.6000, -1.035929499024444E+05, -2.776858472189338E+04, -5.725945197169285E+03,  8.177898316966482E-01,  2.136796058273162E-01,  8.545322447292325E-02,  3.582574663657003E-01,  1.074028864386256E+05, -8.485818659610278E-01,
2460360.832378472, A.D. 2024-Feb-20 07:58:37.5000, -1.030915484391144E+05, -2.763752745249735E+04, -5.673556599492949E+03,  8.183709905729737E-01,  2.139832705454047E-01,  8.549992370954307E-02,  3.565219673933260E-01,  1.068825969358410E+05, -8.492139261997592E-01,
2460360.839472222, A.D. 2024-Feb-20 08:08:50.4000, -1.025897906909673E+05, -2.750628396158140E+04, -5.621139409408786E+03,  8.189524533876835E-01,  2.142872781706237E-01,  8.554652687160942E-02,  3.547851759824812E-01,  1.063619199697506E+05, -8.498462276805039E-01,
2460360.846565972, A.D. 2024-Feb-20 08:19:03.3000, -1.020876764585370E+05, -2.737485403853984E+04, -5.568693685933084E+03,  8.195342627852955E-01,  2.145916300410178E-01,  8.559303356490532E-02,  3.530470916003611E-01,  1.058408553806234E+05, -8.504788087552456E-01,
2460360.853659722, A.D. 2024-Feb-20 08:29:16.2000, -1.015852055159389E+05, -2.724323747186966E+04, -5.516219488312723E+03,  8.201164622152491E-01,  2.148963277148578E-01,  8.563944338018163E-02,  3.513077136348627E-01,  1.053194029849556E+05, -8.511117085258822E-01,
2460360.860753472, A.D. 2024-Feb-20 08:39:29.1000, -1.010823776107633E+05, -2.711143404913673E+04, -5.463716876075228E+03,  8.206990959526776E-01,  2.152013729756930E-01,  8.568575589234782E-02,  3.495670413943927E-01,  1.047975625754127E+05, -8.517449668630480E-01,
2460360.867847222, A.D. 2024-Feb-20 08:49:42.0000, -1.005791924629770E+05, -2.697944355668237E+04, -5.411185908977866E+03,  8.212822091211125E-01,  2.155067678382025E-01,  8.573197065970189E-02,  3.478250741042488E-01,  1.042753339197449E+05, -8.523786244268999E-01,
2460360.874940972, A.D. 2024-Feb-20 08:59:54.9000, -1.000756497647861E+05, -2.684726577958296E+04, -5.358626647058927E+03,  8.218658477148819E-01,  2.158125145536601E-01,  8.577808722301679E-02,  3.460818109063341E-01,  1.037527167607011E+05, -8.530127226874240E-01,
2460360.882034722, A.D. 2024-Feb-20 09:10:07.8000, -9.957174917999572E+04, -2.671490050147623E+04, -5.306039150638322E+03,  8.224500586229386E-01,  2.161186156159173E-01,  8.582410510461501E-02,  3.443372508571347E-01,  1.032297108154230E+05, -8.536473039461407E-01,
2460360.889128472, A.D. 2024-Feb-20 09:20:20.7000, -9.906749034345003E+04, -2.658234750441014E+04, -5.253423480329766E+03,  8.230348896534686E-01,  2.164250737675510E-01,  8.587002380737559E-02,  3.425913929259832E-01,  1.027063157749243E+05, -8.542824113585036E-01,
2460360.896222222, A.D. 2024-Feb-20 09:30:33.6000, -9.856287286035734E+04, -2.644960656866070E+04, -5.200779697043792E+03,  8.236203895595390E-01,  2.167318920063065E-01,  8.591584281368821E-02,  3.408442359929304E-01,  1.021825313034527E+05, -8.549180889572576E-01,
2460360.903315972, A.D. 2024-Feb-20 09:40:46.5000, -9.805789630608902E+04, -2.631667747267643E+04, -5.148107862041128E+03,  8.242066080651365E-01,  2.170390735914849E-01,  8.596156158429713E-02,  3.390957788482651E-01,  1.016583570383458E+05, -8.555543816760547E-01,
2460360.910409722, A.D. 2024-Feb-20 09:50:59.4000, -9.755256022497916E+04, -2.618355999275740E+04, -5.095408036886809E+03,  8.247935958933341E-01,  2.173466220511779E-01,  8.600717955716829E-02,  3.373460201885791E-01,  1.011337925888517E+05, -8.561913353751988E-01,
2460360.917503472, A.D. 2024-Feb-20 10:01:12.3000, -9.704686415300387E+04, -2.605025390868595E+04, -5.042680281396217E+03,  8.253814030540871E-01,  2.176545407619153E-01,  8.605269634198097E-02,  3.355949586944781E-01,  1.006088375594261E+05, -8.568289950862296E-01,
2460360.924597222, A.D. 2024-Feb-20 10:11:25.2000, -9.654080754913753E+04, -2.591675898665298E+04, -4.989924659889761E+03,  8.259700840297703E-01,  2.179628342219352E-01,  8.609811113875497E-02,  3.338425927962487E-01,  1.000834914794805E+05, -8.574674103148839E-01,
2460360.931690972, A.D. 2024-Feb-20 10:21:38.1000, -9.603438985906148E+04, -2.578307499507819E+04, -4.937141235285379E+03,  8.265596929172414E-01,  2.182715068586714E-01,  8.614342328642745E-02,  3.320889208917415E-01,  9.955775386870273E+04, -8.581066300666997E-01,
2460360.938784722, A.D. 2024-Feb-20 10:31:51.0000, -9.552761049676723E+04, -2.564920170002359E+04, -4.884330070726710E+03,  8.271502847969758E-01,  2.185805633650775E-01,  8.618863211093331E-02,  3.303339412837355E-01,  9.903162421827874E+04, -8.587467042442860E-01,
2460360.945878472, A.D. 2024-Feb-20 10:42:03.9000, -9.502046884252888E+04, -2.551513886468362E+04, -4.831491229800589E+03,  8.277419158956608E-01,  2.188900087395872E-01,  8.623373690896438E-02,  3.285776521732597E-01,  9.850510198889056E+04, -8.593876838098913E-01,
2460360.952972222, A.D. 2024-Feb-20 10:52:16.8000, -9.451296424160480E+04, -2.538088624904020E+04, -4.778624776493603E+03,  8.283346436192094E-01,  2.191998482945858E-01,  8.627873694657455E-02,  3.268200516553671E-01,  9.797818660944946E+04, -8.600296208152847E-01,
2460360.960065972, A.D. 2024-Feb-20 11:02:29.7000, -9.400509600390407E+04, -2.524644360977322E+04, -4.725730775251617E+03,  8.289285265859477E-01,  2.195100876646142E-01,  8.632363145759778E-02,  3.250611377182598E-01,  9.745087747683363E+04, -8.606725684315889E-01,
2460360.967159722, A.D. 2024-Feb-20 11:12:42.6000, -9.349686340313463E+04, -2.511181070003473E+04, -4.672809290989793E+03,  8.295236246617654E-01,  2.198207328152241E-01,  8.636841964200534E-02,  3.233009082406290E-01,  9.692317395509061E+04, -8.613165809809892E-01,
2460360.974253472, A.D. 2024-Feb-20 11:22:55.5000, -9.298826567602625E+04, -2.497698726924245E+04, -4.619860389114388E+03,  8.301199989965991E-01,  2.201317900521357E-01,  8.641310066414412E-02,  3.215393609892632E-01,  9.639507537472052E+04, -8.619617139696218E-01,
2460360.981347222, A.D. 2024-Feb-20 11:33:08.4000, -9.247930202142907E+04, -2.484197306284183E+04, -4.566884135534463E+03,  8.307177120625366E-01,  2.204432660308350E-01,  8.645767365086604E-02,  3.197764936162378E-01,  9.586658103183324E+04, -8.626080241219460E-01,
2460360.988440972, A.D. 2024-Feb-20 11:43:21.3000, -9.196997159988052E+04, -2.470676782219150E+04, -4.513880596728572E+03,  8.313168276929137E-01,  2.207551677662622E-01,  8.650213768949268E-02,  3.180123036577366E-01,  9.533769018779525E+04, -8.632555694159033E-01,
2460360.995534722, A.D. 2024-Feb-20 11:53:34.2000, -9.146027353215494E+04, -2.457137128417998E+04, -4.460849839707487E+03,  8.319174111241932E-01,  2.210675026435141E-01,  8.654649182573761E-02,  3.162467885293609E-01,  9.480840206782332E+04, -8.639044091207903E-01,
2460361.002628472, A.D. 2024-Feb-20 12:03:47.1000, -9.095020689877542E+04, -2.443578318109819E+04, -4.407791932083630E+03,  8.325195290383740E-01,  2.213802784283650E-01,  8.659073506140857E-02,  3.144799455247850E-01,  9.427871586058137E+04, -8.645546038353953E-01,
2460361.009722222, A.D. 2024-Feb-20 12:14:00.0000, -9.043977073900125E+04, -2.430000324037244E+04, -4.354706942089424E+03,  8.331232496077313E-01,  2.216935032785278E-01,  8.663486635201209E-02,  3.127117718126054E-01,  9.374863071723608E+04, -8.652062155283301E-01,
2460361.016815972, A.D. 2024-Feb-20 12:24:12.9000, -8.992896406234422E+04, -2.416403118739892E+04, -4.301594937338609E+03,  8.337286414757958E-01,  2.220071854962694E-01,  8.667888473920066E-02,  3.109422644760086E-01,  9.321814576334869E+04, -8.658593064901492E-01,
2460361.023909722, A.D. 2024-Feb-20 12:34:25.8000, -8.941778582985315E+04, -2.402786674089984E+04, -4.248455986666493E+03,  8.343357753227937E-01,  2.223213339093915E-01,  8.672278915584349E-02,  3.091714204491803E-01,  9.268726007981123E+04, -8.665139409282788E-01,
2460361.031003472, A.D. 2024-Feb-20 12:44:38.7000, -8.890623492939956E+04, -2.389150960679424E+04, -4.195290162559208E+03,  8.349447259349986E-01,  2.226359583747738E-01,  8.676657816735947E-02,  3.073992364332128E-01,  9.215597267763600E+04, -8.671701870777032E-01,
2460361.038097222, A.D. 2024-Feb-20 12:54:51.6000, -8.839431022446345E+04, -2.375495949025822E+04, -4.142097536195465E+03,  8.355555680297474E-01,  2.229510687636005E-01,  8.681025050420399E-02,  3.056257090631458E-01,  9.162428254803336E+04, -8.678281129244712E-01,
2460361.045190972, A.D. 2024-Feb-20 13:05:04.5000, -8.788201053203984E+04, -2.361821609023279E+04, -4.088878179504101E+03,  8.361683780571576E-01,  2.232666754000242E-01,  8.685380483740872E-02,  3.038508348328431E-01,  9.109218863989007E+04, -8.684877880416408E-01,
2460361.052284722, A.D. 2024-Feb-20 13:15:17.4000, -8.736933462196292E+04, -2.348127909925053E+04, -4.035632165241918E+03,  8.367832342532452E-01,  2.235827890743910E-01,  8.689723977553214E-02,  3.020746100930944E-01,  9.055968985920039E+04, -8.691492836365667E-01,
2460361.059378472, A.D. 2024-Feb-20 13:25:30.3000, -8.685628121569617E+04, -2.334414820311897E+04, -3.982359567023082E+03,  8.374002166960401E-01,  2.238994210573686E-01,  8.694055386144292E-02,  3.002970310478827E-01,  9.002678506794709E+04, -8.698126726009719E-01,
2460361.066472222, A.D. 2024-Feb-20 13:35:43.2000, -8.634284898518199E+04, -2.320682308062056E+04, -3.929060459360720E+03,  8.380194073640852E-01,  2.242165831146402E-01,  8.698374556887142E-02,  2.985180937508753E-01,  8.949347308304935E+04, -8.704780295631251E-01,
2460361.073565972, A.D. 2024-Feb-20 13:45:56.1000, -8.582903655155122E+04, -2.306930340317664E+04, -3.875734917701025E+03,  8.386408901976841E-01,  2.245342875223131E-01,  8.702681329873524E-02,  2.967377941014486E-01,  8.895975267517116E+04, -8.711454309424862E-01,
2460361.080659722, A.D. 2024-Feb-20 13:56:09.0000, -8.531484248428958E+04, -2.293158883463389E+04, -3.822383018512012E+03,  8.392647511622733E-01,  2.248525470826980E-01,  8.706975537517507E-02,  2.949561278423136E-01,  8.842562256800942E+04, -8.718149550061337E-01,
2460361.087753472, A.D. 2024-Feb-20 14:06:21.9000, -8.480026529936172E+04, -2.279367903077207E+04, -3.769004839271372E+03,  8.398910783158476E-01,  2.251713751414161E-01,  8.711257004141508E-02,  2.931730905535506E-01,  8.789108143650550E+04, -8.724866819290129E-01,
2460361.094847222, A.D. 2024-Feb-20 14:16:34.8000, -8.428530345828882E+04, -2.265557363906904E+04, -3.715600458560750E+03,  8.405199618781314E-01,  2.254907856046202E-01,  8.715525545526738E-02,  2.913886776499676E-01,  8.735612790605344E+04, -8.731606938555091E-01,
2460361.101940972, A.D. 2024-Feb-20 14:26:47.7000, -8.376995536668049E+04, -2.251727229831888E+04, -3.662169956112145E+03,  8.411514943034197E-01,  2.258107929572908E-01,  8.719780968439399E-02,  2.896028843765901E-01,  8.682076055114773E+04, -8.738370749643788E-01,
2460361.109034722, A.D. 2024-Feb-20 14:37:00.6000, -8.325421937281797E+04, -2.237877463826602E+04, -3.608713412867289E+03,  8.417857703564733E-01,  2.261314122822566E-01,  8.724023070126417E-02,  2.878157058043508E-01,  8.628497789409119E+04, -8.745159115363519E-01,
2460361.116128472, A.D. 2024-Feb-20 14:47:13.5000, -8.273809376618837E+04, -2.224008027922645E+04, -3.555230911040015E+03,  8.424228871917048E-01,  2.264526592800345E-01,  8.728251637780278E-02,  2.860271368256338E-01,  8.574877840365907E+04, -8.751972920246288E-01,
2460361.123222222, A.D. 2024-Feb-20 14:57:26.4000, -8.222157680268376E+04, -2.210118883821493E+04, -3.501722530972871E+03,  8.430629421760685E-01,  2.267745497455435E-01,  8.732466479656639E-02,  2.842371722408529E-01,  8.521216052105464E+04, -8.758813048172860E-01,
2460361.130315972, A.D. 2024-Feb-20 15:07:39.3000, -8.170466662585452E+04, -2.196209990971087E+04, -3.448188360506282E+03,  8.437060395121591E-01,  2.270971011632563E-01,  8.736667332810212E-02,  2.824458064902812E-01,  8.467512257951374E+04, -8.765680449990616E-01,
2460361.137409722, A.D. 2024-Feb-20 15:17:52.2000, -8.118736133248912E+04, -2.182281308163066E+04, -3.394628486898098E+03,  8.443522846146917E-01,  2.274203313544367E-01,  8.740853942578256E-02,  2.806530338784642E-01,  8.413766287158206E+04, -8.772576085887313E-01,
2460361.144503472, A.D. 2024-Feb-20 15:28:05.1000, -8.066965896021537E+04, -2.168332793228773E+04, -3.341042998271006E+03,  8.450017851407178E-01,  2.277442587259085E-01,  8.745026048765128E-02,  2.788588485325696E-01,  8.359977963662871E+04, -8.779500935797397E-01,
2460361.151597222, A.D. 2024-Feb-20 15:38:18.0000, -8.015155747998394E+04, -2.154364402853306E+04, -3.287431984360742E+03,  8.456546515656547E-01,  2.280689024096734E-01,  8.749183378224397E-02,  2.770632443773943E-01,  8.306147105335370E+04, -8.786456005160290E-01,
2460361.158690972, A.D. 2024-Feb-20 15:48:30.9000, -7.963305479430503E+04, -2.140376092530161E+04, -3.233795536599272E+03,  8.463109972819911E-01,  2.283942822876132E-01,  8.753325644148002E-02,  2.752662151300428E-01,  8.252273523819231E+04, -8.793442325790715E-01,
2460361.165784722, A.D. 2024-Feb-20 15:58:43.8000, -7.911414873531464E+04, -2.126367816511480E+04, -3.180133748191208E+03,  8.469709387028389E-01,  2.287204190174213E-01,  8.757452545307511E-02,  2.734677542940462E-01,  8.198357024355215E+04, -8.800460956791725E-01,
2460361.172878472, A.D. 2024-Feb-20 16:08:56.7000, -7.859483706327759E+04, -2.112339527770102E+04, -3.126446714249052E+03,  8.476345953697608E-01,  2.290473340594295E-01,  8.761563765240245E-02,  2.716678551550300E-01,  8.144397405651443E+04, -8.807512985503946E-01,
2460361.179972222, A.D. 2024-Feb-20 16:19:09.6000, -7.807511746400694E+04, -2.098291177932657E+04, -3.072734531829011E+03,  8.483020900670023E-01,  2.293750497053336E-01,  8.765658971389716E-02,  2.698665107726622E-01,  8.090394459641987E+04, -8.814599528513156E-01,
2460361.187065972, A.D. 2024-Feb-20 16:29:22.5000, -7.755498754721852E+04, -2.084222717237964E+04, -3.018997300077757E+03,  8.489735489397618E-01,  2.297035891075958E-01,  8.769737814181910E-02,  2.680637139758803E-01,  8.036347971343809E+04, -8.821721732690470E-01,
2460361.194159722, A.D. 2024-Feb-20 16:39:35.4000, -7.703444484430210E+04, -2.070134094479854E+04, -2.965235120332620E+03,  8.496491016186241E-01,  2.300329763105246E-01,  8.773799926046895E-02,  2.662594573561356E-01,  7.982257718654207E+04, -8.828880776287233E-01,
2460361.201253472, A.D. 2024-Feb-20 16:49:48.3000, -7.651348680611423E+04, -2.056025256950781E+04, -2.911448096239137E+03,  8.503288813495885E-01,  2.303632362827025E-01,  8.777844920378539E-02,  2.644537332607554E-01,  7.928123472151821E+04, -8.836077870077964E-01,
2460361.208347222, A.D. 2024-Feb-20 17:00:01.2000, -7.599211080068766E+04, -2.041896150383330E+04, -2.857636333874904E+03,  8.510130251300203E-01,  2.306943949508707E-01,  8.781872390430544E-02,  2.626465337860580E-01,  7.873944994890236E+04, -8.843314258554202E-01,
